"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"06-21-25 / 02:49 AM","Field","117","24","6","38"
"06-20-25 / 11:02 PM","Lower Box","140","8","0","58"
"06-20-25 / 09:02 PM","Lower Box","131","35","2","48"
"06-20-25 / 08:29 PM","Upper","307","2","7","17"
"06-20-25 / 07:38 PM","Terrace Club","224","4","4","61"
"06-20-25 / 05:29 PM","Lower Outfield","108","24","4","29"
"06-20-25 / 01:36 AM","Lower Box","141","5","5","64"
"06-19-25 / 07:45 PM","Field","117","6","2","47"
"06-19-25 / 06:59 PM","Lower Box","137","12","0","54"
"06-19-25 / 05:42 PM","Upper","320","10","2","16"
"06-19-25 / 05:24 PM","Center Field Bleachers","191","12","0","19"
"06-19-25 / 04:48 PM","Lower Box","136","17","1","41"
"06-19-25 / 02:48 PM","Field","118","18","2","48"
"06-19-25 / 01:26 PM","Field","142","13","6","39"
"06-19-25 / 03:13 AM","Field","118","7","2","50"
"06-19-25 / 01:02 AM","Field","114","2","4","42"
"06-19-25 / 12:21 AM","Upper","307","2","6","14"
"06-18-25 / 11:08 PM","Lower Box","119","1","2","102"
"06-18-25 / 05:08 PM","Press Club","PL4","3","0","270"
"06-17-25 / 09:18 PM","Upper","339","9","2","15"
"06-17-25 / 08:53 PM","Field","118","2","0","36"
"06-17-25 / 08:27 PM","Upper","334","12","6","15"
"06-17-25 / 07:51 PM","Left Field Bleachers","187","2","2","16"
"06-17-25 / 06:03 PM","Upper","325","11","4","17"
"06-17-25 / 01:20 PM","Lower Box","134","24","5","52"
"06-17-25 / 12:14 AM","Field","147","40","7","23"
"06-16-25 / 09:21 PM","Lower Box","125","","0","40"
"06-16-25 / 04:06 PM","Lower Outfield","107","23","2","36"
"06-16-25 / 02:24 PM","Lower Box","132","26","0","110"
"06-16-25 / 12:21 PM","Lower Box","132","16","2","63"
"06-15-25 / 07:50 PM","Field","149","15","2","28"
"06-15-25 / 02:50 PM","Lower Box","131","28","2","57"
"06-15-25 / 09:07 AM","Upper","329","10","2","15"
