"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-12-25 / 03:35 PM","Eutaw Street Bleacher","90","1","5","29"
"07-12-25 / 11:19 AM","Club Box Infield","220","6","2","37"
"07-09-25 / 08:17 PM","Club Box","212","1","5","39"
"07-08-25 / 11:42 AM","Field Box Between the Bases","52","12","6","57"
"07-03-25 / 08:17 PM","Terrace Infield Box","53","1","5","50"
"07-02-25 / 04:52 PM","OF Upper Box","366","1","2","15"
"06-29-25 / 11:40 AM","Field Box Between the Bases","52","1","0","145"
"06-28-25 / 03:19 PM","Eutaw Street Bleacher","90","2","4","21"
"06-27-25 / 06:30 PM","Eutaw Street Bleacher","90","2","6","20"
"06-26-25 / 03:48 PM","Terrace Box","3","1","6","23"
"06-26-25 / 12:12 PM","Field Box Between the Bases","54","5","6","65"
"06-24-25 / 03:22 PM","Terrace Infield Box","47","1","1","36"
"06-24-25 / 10:59 AM","Terrace Infield Box","53","1","6","49"
"06-17-25 / 02:59 PM","Field Box Outside the Bases","18","17","1","34"
"06-15-25 / 11:43 PM","Field Box Outside the Bases","16","1","2","78"
"06-06-25 / 04:25 PM","Field Box Between the Bases","20","2","2","102"
"06-05-25 / 04:54 PM","Club Box Infield","230","6","8","45"
"05-26-25 / 07:31 AM","Upper Reserve","348","17","1","17"
"05-18-25 / 04:29 AM","Upper Reserve","330","18","2","14"
"04-21-25 / 07:55 AM","Upper Reserve","336","14","2","18"
"03-10-25 / 05:18 PM","Field Box Between the Bases","46","1","0","126.35"
"02-17-25 / 05:55 PM","Field Box Between the Bases","26","13","2","64.78"
"02-04-25 / 05:13 PM","Lower Box","62","1","2","72"
"01-14-25 / 07:02 PM","Upper Reserve","342","23","3","38.8"
"10-19-24 / 12:18 AM","Field Box Between the Bases","40","28","2","293.72"
"10-19-24 / 12:18 AM","Field Box Between the Bases","24","","2","282.81"
"10-19-24 / 12:18 AM","Field Box Between the Bases","20","","2","271.89"
"10-19-24 / 12:18 AM","Lower Reserve","13","13","2","250.05"
"10-19-24 / 12:18 AM","Lower Reserve","9","13","2","228.21"
